Price,Date,Close,High,Low,Open,Volume
Ticker,,SPGI,SPGI,SPGI,SPGI,SPGI
870,2013-06-19,48.79005432128906,49.70415453200887,48.79005432128906,49.361367791213105,1350900
871,2013-06-20,47.96384048461914,49.08009666406251,46.592690449017915,48.22752228107047,2180100
872,2013-06-21,47.823219299316406,48.29784863726014,46.6278580124492,47.9023241889737,3723500
873,2013-06-24,46.759681701660156,47.56830615521394,46.30263178547509,47.08488907077242,1623500
874,2013-06-25,46.61906433105469,47.445268246839696,46.381749691299206,47.445268246839696,1554000
875,2013-06-26,46.71574401855469,47.102477087675005,46.63663914613282,46.77726965789438,1270000
876,2013-06-27,46.82122039794922,47.19037426815643,46.50480087897379,47.18158632724987,1723500
877,2013-06-28,46.75090408325195,47.15521978117175,46.46085508891635,46.7948538470601,2661200
878,2013-07-01,47.515586853027344,48.23631873850832,46.979431909533766,47.07611602759278,1444300
879,2013-07-02,47.45405960083008,48.33300122197391,47.28705854695918,47.5595316565564,967200
880,2013-07-03,47.708961486816406,47.788066385677624,47.199176968630674,47.34859547042575,286400
881,2013-07-05,48.22751998901367,48.315416152250734,47.81441975693474,47.97262949786566,649700
882,2013-07-08,48.948272705078125,49.36137646679491,48.35059195093788,48.500013815921555,1083900
883,2013-07-09,48.79005432128906,49.317421374964326,48.62305659838505,48.992213871247394,1510900
884,2013-07-10,49.12405014038086,49.19436708443115,48.63184494361456,48.72852571233906,961700
885,2013-07-11,50.59186935424805,50.63581575467939,49.50198051791542,49.625031780281354,1402000
886,2013-07-12,50.48640823364258,50.767669299342266,50.27546411081601,50.43367387938412,1194500
887,2013-07-15,51.6817512512207,51.8575401936426,50.28423435595418,50.767651432943,1798800
888,2013-07-16,50.59186935424805,51.41807308220176,50.24029144500644,51.41807308220176,1379600
889,2013-07-17,50.60945510864258,50.899504071193576,50.3018235601781,50.70613586089567,869600
890,2013-07-18,50.93468475341797,50.96105193799704,50.50400173887497,50.60068588619466,947600
891,2013-07-19,51.4092903137207,51.54112952827435,50.78523929440867,50.78523929440867,1145200
892,2013-07-22,51.85756301879883,51.92787996787574,51.26867365831473,51.48840909483507,1025900
893,2013-07-23,50.855552673339844,51.85754538672169,50.3369770853568,51.78722846155323,1453900
894,2013-07-24,52.27944564819336,52.44644334413669,51.11924301147021,51.11924301147021,1668300
895,2013-07-25,52.82438659667969,53.89669637649762,48.9746249647127,48.9746249647127,2685300
896,2013-07-26,53.17596435546875,53.307806930566315,51.81360560867643,51.93665689055631,1370400
897,2013-07-29,52.55192184448242,53.17596960874949,52.39371207989411,53.0089719029713,915100
898,2013-07-30,52.982608795166016,53.17597705739259,52.68376845940529,52.9210831395297,797700
899,2013-07-31,54.37132263183594,54.81079338915385,52.92106779152849,52.92106779152849,1625500
900,2013-08-01,55.030548095703125,55.355755631527316,54.38892096701347,54.670182082250115,1407800
901,2013-08-02,55.16237258911133,55.232689525543364,54.46801128277339,54.65258821156337,681200
902,2013-08-05,55.382102966308594,55.39968219882323,54.696529662716685,54.70532095542188,858700
903,2013-08-06,55.672149658203125,56.44561904635386,54.84594593072318,55.3908886721293,1024600
904,2013-08-07,55.26783752441406,55.64578260390221,54.41526327260656,55.601832850509524,1746400
905,2013-08-08,55.329368591308594,55.97099548970983,54.617424762887396,55.97099548970983,1326500
906,2013-08-09,55.16237258911133,55.63700185133934,54.96900771971538,55.03053336264537,942000
907,2013-08-12,55.11842727661133,55.408479615818585,54.652589298619695,54.97779675384615,892300
908,2013-08-13,55.87431716918945,56.13799897825828,54.86353298938016,55.32058302311764,1600000
909,2013-08-14,54.08127975463867,55.724903087748075,54.01975410611547,55.68974461633585,1131600
910,2013-08-15,53.00017547607422,53.92306344486461,52.78923137898292,53.58027677241927,1221700
911,2013-08-16,53.316593170166016,53.69453829696744,52.91228087034454,52.92106881038594,1167700
912,2013-08-19,52.73649215698242,53.45722394822951,52.69254575076411,53.22870062415677,793800
913,2013-08-20,52.86833953857422,53.03533723855585,52.34976385106726,52.83318106924245,834000
914,2013-08-21,52.07729721069336,52.9474509937921,51.84877383744836,52.82439633584846,898800
915,2013-08-22,52.74527359008789,52.929853838067245,51.70812579028034,52.16517238204175,963600
916,2013-08-23,52.98370361328125,53.257453961317275,52.60398680123035,53.257453961317275,2047300
917,2013-08-26,53.133827209472656,53.55769984040851,52.72761958749037,53.301611108397026,1016500
918,2013-08-27,51.62379455566406,52.55100881749279,51.58847127346151,52.37439914370721,613200
919,2013-08-28,51.81807327270508,52.25077172322023,51.4206947385282,51.62379857408219,719700
920,2013-08-29,51.75625991821289,52.15363845784005,51.57964685964372,52.15363845784005,929200
921,2013-08-30,51.54433059692383,51.941709190692286,51.42953495653522,51.7827577531849,1098000
922,2013-09-03,52.913063049316406,53.213304205197886,51.738592571253896,52.171294348611795,1923800
923,2013-09-04,52.807106018066406,53.80496700411652,52.312593462484436,53.80496700411652,1937200
924,2013-09-05,52.85126495361328,53.12501541532585,52.551023707049815,52.762960091700606,1046300
925,2013-09-06,53.01020050048828,53.239798462380726,52.18895273028367,53.133828617531805,1315900
926,2013-09-09,54.025718688964844,54.21116084990089,53.04551959742676,53.04551959742676,1578400
927,2013-09-10,54.705684661865234,54.77632786126035,54.1846780129479,54.21116879164434,967600
928,2013-09-11,54.94411087036133,55.12955305540746,54.4849182917135,54.71451289673056,944200
929,2013-09-12,54.77632522583008,55.14721295280482,54.30830352543714,55.14721295280482,928400
930,2013-09-13,54.520259857177734,54.83815940873652,54.25533851128981,54.82933026922719,692000
931,2013-09-16,55.6417236328125,55.818336670017196,54.89995157144359,54.89995157144359,924600
932,2013-09-17,56.948646545410156,57.08993964978716,55.47393513891191,55.58873410191171,1279200
933,2013-09-18,57.178253173828125,57.178253173828125,55.79184637794408,56.83385960102571,1544400
934,2013-09-19,57.7698974609375,57.9111905733213,57.04578710303654,57.17824771158975,1141400
935,2013-09-20,57.99949264526367,58.237916339554396,57.24005904533603,57.76989471715794,1578700
936,2013-09-23,57.911190032958984,59.12981279837961,57.31954028913185,59.12981279837961,715000
937,2013-09-24,58.30856704711914,58.74126542392888,57.67276150073862,58.02598755286409,1134600
938,2013-09-25,57.822898864746094,58.529344375254354,57.60213337948202,58.35273468193427,1034100
939,2013-09-26,58.282081604003906,58.63530768844331,57.74341334110994,57.84938318760992,1025400
940,2013-09-27,58.21144485473633,58.39688706445841,57.681609007354886,57.78757887172251,1045700
941,2013-09-30,57.92000961303711,58.220254073368785,57.460820525573254,57.814046528282326,999300
942,2013-10-01,59.191650390625,59.368266849696965,57.920038834223014,58.12314607784851,1264400
943,2013-10-02,58.85606384277344,59.0150152187765,58.11428850901712,58.750094013029354,966300
944,2013-10-03,58.09663009643555,58.935536017194444,57.84054139477019,58.750093868518036,958800
945,2013-10-04,58.30856704711914,58.80307947775884,57.981838507115015,57.981838507115015,860900
946,2013-10-07,58.167293548583984,58.52051294169622,57.93769555327859,57.9906771147998,675400
947,2013-10-08,57.884708404541016,59.11216386764388,57.80522933270269,58.25559277384675,1616800
948,2013-10-09,58.282081604003906,58.379218945655424,57.69925755409482,57.87587396492811,1262800
949,2013-10-10,59.959903717041016,59.99522700113106,58.57349681833771,58.72361572279972,1133300
950,2013-10-11,59.91575622558594,60.03055859908489,59.147496586217805,59.57136257954605,1070000
951,2013-10-14,59.95106887817383,60.02171544360406,59.129821082422374,59.33292827372748,534700
952,2013-10-15,59.3505859375,59.95106826304113,59.15631125317387,59.91574498068845,714500
953,2013-10-16,60.72817611694336,60.922450851987264,59.71266011740675,59.71266011740675,814500
954,2013-10-17,61.12554168701172,61.34630714717155,60.2601381188052,60.489736083795044,1224900
955,2013-10-18,60.86945724487305,61.29332992270432,60.79881067569656,61.213850848073854,2088200
956,2013-10-21,61.62889099121094,61.62889099121094,60.622200961220415,60.93127127968634,1290100
957,2013-10-22,62.38833236694336,62.59143285643773,60.66635740474753,62.19405764674633,1657900
958,2013-10-23,62.49424743652344,62.63554048336425,61.61118610543821,61.805460676232684,919100
959,2013-10-24,63.068275451660156,65.67331194082307,62.55609796382412,65.67331194082307,2410200
960,2013-10-25,63.006465911865234,63.02413092290737,60.6398597242969,60.6398597242969,1669000
961,2013-10-28,62.19402313232422,62.909300807718516,62.10571832775605,62.909300807718516,1899300
962,2013-10-29,63.315521240234375,63.36850952358589,62.706213248113876,63.041774268951634,1930000
963,2013-10-30,62.35300827026367,63.2890518330188,61.876153982474726,63.17425619858435,989200
964,2013-10-31,61.53175735473633,62.423651816592155,61.0990588827823,62.423651816592155,1472400
965,2013-11-01,62.768028259277344,62.882823856716435,61.86730153798961,61.91145731858799,1418800
966,2013-11-04,62.9799690246582,63.121262150381696,62.56492888937925,63.024124810753555,1233800
967,2013-11-05,62.72389221191406,63.05062757434642,62.42365436851271,62.92699943444841,759200
968,2013-11-06,62.58262252807617,63.24491919912182,62.397180268651006,63.041811922286556,753000
969,2013-11-07,61.69955062866211,62.865192317499876,61.66422733660896,62.58261271830373,852400
970,2013-11-08,63.068275451660156,63.068275451660156,61.62005456257203,61.79667097418474,987400
971,2013-11-11,63.16542053222656,63.58046072882958,62.6973987742625,63.15658802625704,773700
972,2013-11-12,62.84751510620117,63.19190871534749,62.58260057305743,62.874005885792776,907200
973,2013-11-13,62.90049362182617,62.953475172770936,62.14105995122647,62.60024911294347,1046300
974,2013-11-14,63.83654022216797,63.98665911568207,63.112429794199116,63.253716183027954,1195400
975,2013-11-15,63.6864128112793,64.11911116180939,63.500970661052115,63.80120840792674,1025000
976,2013-11-18,64.32222747802734,64.6489628161614,63.76590088985859,64.00433138280793,1426400
977,2013-11-19,64.95800018310547,65.2405795866519,64.01312467088225,64.15441774126768,1141500
978,2013-11-20,64.71961212158203,65.25828045836353,64.44586506877535,64.90505432547315,788700
979,2013-11-21,65.12580108642578,65.34656651383739,64.79024006216156,65.03749626290637,1516000
980,2013-11-22,65.84382629394531,66.01224966434076,64.75352437744945,65.02831470775413,1061300
981,2013-11-25,65.43604278564453,66.02994726993948,65.32966910788512,65.84379840603665,505900
982,2013-11-26,65.32968139648438,65.70198595722252,65.18785656236257,65.44492125979254,687700
983,2013-11-27,66.10974884033203,67.23550852174606,65.43606220704221,67.23550852174606,736100
984,2013-11-29,66.038818359375,66.37565821971769,65.59560481333892,65.97676873344604,523900
985,2013-12-02,65.84382629394531,67.1823335636729,65.74631873875893,65.95020001675891,1422400
986,2013-12-03,65.06377410888672,65.87041954596708,64.89535073462514,65.56903746876692,1369300
987,2013-12-04,65.5424575805664,66.3934272477813,64.21281620749832,64.68262174391745,2478200
988,2013-12-05,65.32968139648438,65.66652805796637,64.86874223196003,65.35627989310356,1262100
989,2013-12-06,66.24272918701172,66.278180335193,65.400619015248,65.82610718537877,1301700
990,2013-12-09,65.85269165039062,66.76571078052149,65.70200061710587,66.4200046392662,1025600
991,2013-12-10,65.42721557617188,65.84383760848661,65.18788311234508,65.6665548029042,685500
992,2013-12-11,63.78731155395508,65.7108572881836,63.601162621246246,65.6133497382546,1527300
993,2013-12-12,63.83162307739258,65.03716458231787,63.45931852226663,65.03716458231787,1321200
994,2013-12-13,64.00003814697266,64.42552615878583,63.86707948350215,63.973446414278555,925200
995,2013-12-16,65.29422760009766,65.49810205888635,63.078159708640136,63.078159708640136,1215200
996,2013-12-17,64.5673828125,65.39176074686283,64.55852340583688,65.19675235668628,896200
997,2013-12-18,65.81724548339844,65.87042897218456,63.85824141254561,64.90422619040743,1156600
998,2013-12-19,65.43604278564453,65.85266456990865,65.06374505783886,65.77288262086373,1019800
999,2013-12-20,67.36848449707031,67.51031613167939,65.41834686152747,65.69313719995185,3826600
1000,2013-12-23,67.5723648071289,68.06876199529664,66.90754424601664,67.85602130935396,910000
1001,2013-12-24,68.02442932128906,68.08647896196712,67.2000516591928,67.81168866223624,394000
1002,2013-12-26,68.42330932617188,68.68037399413925,67.86485593052132,68.05100480810417,566600
1003,2013-12-27,68.6715316772461,68.77789863685902,68.08648634775757,68.37900901250183,722900
1004,2013-12-30,68.76900482177734,68.77786422204248,68.07759287864208,68.48534846657054,613500
1005,2013-12-31,69.31864166259766,69.8593630868058,68.95520983160081,69.02612566888533,743600
1006,2014-01-02,68.91972351074219,68.94631524803866,67.83828110799456,68.64493320814043,1293100
1007,2014-01-03,68.73357391357422,69.03495595052064,68.21944445453235,68.99063864309515,946600
1008,2014-01-06,68.59175109863281,69.08815505096997,68.33468633613246,68.9640557536118,919600
1009,2014-01-07,69.19450378417969,69.38951884662623,68.8222059901832,68.94630525484871,1117200
1010,2014-01-08,69.08815002441406,69.24770721839509,68.47651298700282,68.99950187883262,1604800
1011,2014-01-09,69.27429962158203,69.50477262907796,69.09701009162205,69.36294100510999,1093900
1012,2014-01-10,69.17679595947266,69.54022768123811,68.53856714154806,69.24771177544304,1050600
1013,2014-01-13,67.92692565917969,69.4515817891548,67.8648760149553,69.17679147371882,1336000
1014,2014-01-14,68.75131225585938,68.76017842415298,67.65214408912222,68.033308170889,1731400
1015,2014-01-15,68.53856658935547,69.15906306683611,67.00504420514704,67.00504420514704,2383500
1016,2014-01-16,67.75852966308594,67.9889959757628,67.395091091478,67.80284698649022,1125200
1017,2014-01-17,68.03327941894531,68.39671777343493,67.07593653496986,67.86485610706944,1758000
1018,2014-01-21,67.85601806640625,68.8754041344034,67.5280375039533,68.47651452196139,826600
1019,2014-01-22,67.8648681640625,68.19284868153721,67.39506280315494,68.02442533973895,682800
1020,2014-01-23,66.56182098388672,67.66099567665967,66.42886230265916,67.22664144163822,968300
1021,2014-01-24,64.94852447509766,66.5263707300103,64.90420716839948,65.95019163970605,1703200
1022,2014-01-27,65.4449234008789,66.10087765132077,64.55849617918336,65.0726255908635,1448500
1023,2014-01-28,66.63272094726562,66.74796079413589,65.47150365460061,65.54241944299743,1317400
1024,2014-01-29,66.46431732177734,67.35074456032228,65.87040593214586,65.97677963541638,2419900
1025,2014-01-30,68.05103302001953,68.5208452539105,66.46433382050564,66.53524287738493,2289600
1026,2014-01-31,67.40393829345703,68.07762499093988,66.87208322193023,66.96072460670067,2434100
1027,2014-02-03,65.94132995605469,68.21058180553669,65.65767347486944,67.36847852908473,3697800
1028,2014-02-04,68.27262878417969,69.46931106902625,65.76404462405927,66.12747630627872,2887400
1029,2014-02-05,68.16625213623047,68.48536646506652,67.24436704880443,67.9091874400624,2094700
1030,2014-02-06,68.56513214111328,68.65377349505353,68.0510028201973,68.16624266693125,1680700
1031,2014-02-07,70.8875503540039,71.87148461632952,68.93740738919566,69.54904402872228,2780600
1032,2014-02-10,70.32914733886719,70.85214302655287,70.02776526619415,70.71031139500948,1725200
1033,2014-02-11,71.27760314941406,71.46375202048837,70.01887158425647,71.02053849043476,2188600
1034,2014-02-12,72.2792739868164,72.60725448222728,70.98509109912644,71.3573888963586,1694800
1035,2014-02-13,72.60725402832031,72.6604374953345,71.4105719172794,71.69422834619292,1145200
1036,2014-02-14,72.27043914794922,72.73138527443322,71.82722536020229,72.25271357211786,1305000
1037,2014-02-18,72.0221939086914,72.7667893441394,71.98673601706511,72.2260750948172,1592400
1038,2014-02-19,71.35740661621094,72.43884914016108,71.33968104366127,71.51696382077579,1273400
1039,2014-02-20,71.48151397705078,71.83608633418581,70.78123543150804,71.667662942893,1686300
1040,2014-02-21,71.10921478271484,71.87154297000204,71.03829895996601,71.63220375895101,1298600
1041,2014-02-24,71.3138427734375,71.9989509268289,71.22486865833717,71.6608465741317,1765800
1042,2014-02-25,71.17147064208984,71.61634795514654,70.8422657749329,71.39390929861818,1400800
1043,2014-02-26,70.78889465332031,71.52739281802076,70.6999205247724,71.20708052461552,1366300
1044,2014-02-27,70.90453338623047,71.1358646527057,70.51303926098369,70.8244519568447,1019700
1045,2014-02-28,70.87785339355469,71.05580159497325,70.36179410583661,70.61092430313809,1575500
1046,2014-03-03,69.74786376953125,70.19274107730389,69.36526901331521,69.77455532187138,2828500
1047,2014-03-04,71.3850326538086,71.40282476347498,70.5130699377619,70.70881708554528,2677400
1048,2014-03-05,71.9277572631836,72.18578690696248,70.59312538809276,71.18036667151132,1663500
1049,2014-03-06,72.54167938232422,73.00435549878551,71.76759735362155,72.03451961623746,1300300
1050,2014-03-07,72.6929702758789,73.01328257263656,72.20360916959818,72.7730517442138,969700
1051,2014-03-10,72.9954833984375,73.21792209475589,72.26588474604479,72.5417065572267,1437500
1052,2014-03-11,72.01676177978516,73.3069036336672,71.9099887509633,73.0488739052326,1774100
1053,2014-03-12,72.87980651855469,72.9153907308009,71.53627509857029,71.86547997401713,1600800
1054,2014-03-13,71.02912139892578,72.95988752497018,70.93124783601202,72.95988752497018,1472600
1055,2014-03-14,70.78001403808594,71.58968757044586,70.69993255696039,70.91347185947514,2149400
1056,2014-03-17,71.42060852050781,71.95446678413347,70.96683850003173,71.1803777325081,1919300
1057,2014-03-18,70.59312438964844,71.60745084559684,70.58423173150817,71.58965195273902,1728700
1058,2014-03-19,70.1393814086914,70.70882400984833,69.67670505256936,70.51307684289603,3730600
1059,2014-03-20,68.89371490478516,69.9881163030872,68.84922444916596,69.89024273135732,2532400
1060,2014-03-21,68.39544677734375,70.21943985389247,68.39544677734375,69.84574450610664,3329600
1061,2014-03-24,67.39889526367188,68.77801728801242,66.97181016822398,68.4932961538096,2173200
1062,2014-03-25,67.57685852050781,68.12850881111483,67.26544577108805,67.49678386563794,1670000
1063,2014-03-26,67.14979553222656,68.7602495405413,67.11420452579597,67.75482906496592,2983000
1064,2014-03-27,66.31341552734375,67.42560888259449,66.01090219309452,67.2921443223065,2202300
1065,2014-03-28,66.74049377441406,67.26544572474732,66.24222658739689,66.64262022633687,2676200
1066,2014-03-31,67.88827514648438,67.93275880118568,67.31883277531485,67.36331643001616,1758900
1067,2014-04-01,69.2318115234375,69.30299352912947,67.80820535104654,68.00395247255462,1669400
1068,2014-04-02,68.43102264404297,69.28518615931756,68.25306766901397,69.16951372847666,1702400
1069,2014-04-03,67.9505615234375,68.87590712581323,67.80819752847712,68.69795213211276,1154200
1070,2014-04-04,66.88284301757812,68.61786833654263,66.85615146915049,68.37763082411787,1257500
1071,2014-04-07,66.59814453125,67.32774318595627,66.13547502828835,66.94514835554381,1850300
1072,2014-04-08,66.76719665527344,66.90955388408479,65.77066890043415,66.35791028854212,2033400
1073,2014-04-09,68.15521240234375,68.16411185055321,66.87397018007283,67.05191841452185,1588800
1074,2014-04-10,65.31692504882812,68.11075551546374,65.18346042637505,68.11075551546374,1264200
1075,2014-04-11,64.0445556640625,65.26351543691943,64.0445556640625,65.0677682881507,1281800
1076,2014-04-14,64.93428802490234,65.1478272095356,64.00004306116337,64.46271242591682,1923700
1077,2014-04-15,65.29019165039062,66.24222882340482,64.09792371653451,65.17452599343548,1211900
1078,2014-04-16,67.11420440673828,67.12310385540273,65.61051663209243,65.85964688837427,1002900
1079,2014-04-17,68.21748352050781,68.42213006525802,66.95403361829543,66.95403361829543,1435400
1080,2014-04-21,68.07514190673828,68.27088904960667,67.55908249159263,68.21749914536683,1043700
1081,2014-04-22,68.25306701660156,68.6534606153734,67.86157286356816,68.08401148901203,859000
1082,2014-04-23,68.26197814941406,68.76023858346286,67.99504903786547,68.25307870215197,578800
1083,2014-04-24,67.6124496459961,68.5555941309563,67.46119299432027,68.52889579099396,869200
1084,2014-04-25,66.77609252929688,67.6124573259867,66.37569884384754,67.55017476891096,1277500
1085,2014-04-28,66.79393005371094,67.55912015425028,66.03763940688788,67.24770715712245,914000
1086,2014-04-29,65.88632202148438,67.77259717635994,65.77954903999996,67.21205429721468,1116300
1087,2014-04-30,65.779541015625,66.98960750501513,65.35245593007495,66.35788271527703,1653300
1088,2014-05-01,65.90412902832031,66.0820772494156,65.15673835377264,65.85074591964963,2456400
1089,2014-05-02,65.90412902832031,66.3756979236834,65.3702775767449,65.841846472108,1716500
1090,2014-05-05,67.29217529296875,67.36335732965522,64.98771285865858,65.42369095385108,1865800
1091,2014-05-06,67.79042053222656,68.12852491318004,66.9273572882162,67.49679981839596,2111100
1092,2014-05-07,67.68362426757812,68.11070941268402,66.74937933107103,67.90606289167143,1184700
1093,2014-05-08,69.01826477050781,69.62329817635143,67.69253230339787,67.7726069598546,1485300
1094,2014-05-09,70.01477813720703,70.05926178565078,68.52888308280444,68.7958121266172,1745100
1095,2014-05-12,70.70880126953125,70.93123992620485,70.23723240350947,70.34399861420778,1830000
1096,2014-05-13,70.3796157836914,71.02024043924628,70.06820290621101,70.468589921787,1165800
1097,2014-05-14,68.96488952636719,70.38849570581456,68.91149962768873,70.24613169372496,1560300
1098,2014-05-15,67.97726440429688,68.92040226907858,67.72813415988587,68.884811264407,1466200
1099,2014-05-16,69.38309478759766,69.62332564001841,67.86160783186357,68.04846234721391,1499800
1100,2014-05-19,69.88135528564453,69.95253731154554,68.9560093138062,69.02719133970722,867300
1101,2014-05-20,69.01826477050781,69.9792013777222,68.94708277257587,69.66778862213114,1039200
1102,2014-05-21,69.97029113769531,70.11265511159895,69.35635837973969,69.41864092125056,621500
1103,2014-05-22,70.86006927490234,70.9490433941629,69.89023983486898,70.02369761961474,1039200
1104,2014-05-23,71.0744400024414,71.2262686576465,70.51177044709554,70.78864208101301,608000
1105,2014-05-27,72.37837219238281,72.52126770415866,71.14587029573964,71.27090642377773,1320400
1106,2014-05-28,72.62842559814453,73.06605193269431,71.58347816476895,72.03003759584803,1191100
1107,2014-05-29,72.94996643066406,73.03034387683785,72.2890602220566,72.61950991938143,760900
1108,2014-05-30,73.03034973144531,73.14645958161488,72.2801329178497,72.57486387203012,1215200
1109,2014-06-02,73.57514953613281,73.76270373081185,72.95890198617539,73.191108047802,863800
1110,2014-06-03,72.80706024169922,73.57514315171109,72.69989031915821,73.13751673543466,1136400
1111,2014-06-04,72.73563385009766,73.09287609868296,72.36051858674848,72.58379839909387,831400
1112,2014-06-05,73.52156066894531,73.62873740905681,72.43195432666356,72.77134393003782,1112200
1113,2014-06-06,74.74514770507812,74.77194019072881,73.5930231243878,73.7716442380315,945800
1114,2014-06-09,75.2274169921875,75.2274169921875,74.32536488679654,74.59329650064483,969800
1115,2014-06-10,75.3882064819336,75.45965085026052,74.50401343254502,74.50401343254502,1221800
1116,2014-06-11,75.64718627929688,75.74542992701727,75.07559059108267,75.29887036972754,832000
1117,2014-06-12,74.93270111083984,75.68291795680669,74.62903704416853,75.47750435972661,1318600
1118,2014-06-13,74.45040893554688,75.03986399998647,74.03957496603856,74.91482787074298,917200
1119,2014-06-16,73.92347717285156,74.53973163455547,73.61088679878405,74.53973163455547,1251700
1120,2014-06-17,73.7091064453125,74.67367655440975,73.67338086935072,73.83414255420027,1355000
1121,2014-06-18,74.15567016601562,74.24498070405068,73.22682557974508,73.88773855191047,1016300
1122,2014-06-19,73.95026397705078,74.62902958490342,73.54835629491804,74.34323174634496,855400
1123,2014-06-20,73.8698501586914,74.02167870912358,73.36970584481824,74.02167870912358,1541800
1124,2014-06-23,74.11104583740234,74.19142330730821,73.65555306605636,74.19142330730821,811400
1125,2014-06-24,74.08424377441406,74.95950369323134,73.66448342393878,73.94134822858322,1465800
1126,2014-06-25,73.73590087890625,74.39681383078789,73.64659034361217,73.72697459514679,829500
1127,2014-06-26,73.8698501586914,74.05740427639384,73.28039533362022,73.80733211945726,620100
1128,2014-06-27,74.30751037597656,74.42362022613109,73.81629893303116,73.86988390143581,2241200
1129,2014-06-30,74.15567016601562,74.63795524815363,74.06635962798057,74.55757780810927,1220100
1130,2014-07-01,74.84337615966797,75.43283116612969,74.27178053535955,74.38788355424937,1431100
1131,2014-07-02,74.84337615966797,75.10237467765621,74.56650463161175,74.6826144644589,1130300
1132,2014-07-03,75.46855926513672,75.62038786736174,74.7451350195113,74.97734106504689,584700
1133,2014-07-07,74.48612213134766,75.08451019521783,74.43253036061343,75.0398515219321,650800
1134,2014-07-08,73.81627655029297,74.62008490242181,73.73589230810195,74.52184128083071,990300
1135,2014-07-09,73.50370788574219,74.02171180789807,73.26256190232843,73.45011610389564,1169800
1136,2014-07-10,72.93212890625,73.3697554769283,72.62846478601212,72.80708592923922,1218700
1137,2014-07-11,73.24470520019531,73.43225940863151,72.46768906756667,72.94104113847112,801800
1138,2014-07-14,74.02168273925781,74.36107223982583,73.54833087157674,73.81626923371405,1759000
1139,2014-07-15,74.38789367675781,74.61117346082277,73.72698742383383,73.72698742383383,1243100
1140,2014-07-16,73.79842376708984,74.72726838567142,73.33400486477781,74.6111653635828,1098700
1141,2014-07-17,72.71775817871094,73.78057212752358,72.574862660679,73.51263366202113,752300
1142,2014-07-18,73.71803283691406,73.87879450713967,72.6284267180468,72.86063953369629,1201400
1143,2014-07-21,73.03929138183594,73.91455124745934,72.5480798813188,73.34295547095559,1429900
1144,2014-07-22,73.7091064453125,74.04849600997092,72.88743864006234,73.22682139076387,1612200
1145,2014-07-23,74.22711181640625,74.3968065867116,73.64658317258575,73.69124184286287,1518500
1146,2014-07-24,72.90530395507812,74.12887947902159,71.05654783581022,74.11994638081484,2015900
1147,2014-07-25,73.11965942382812,73.72698065327107,72.82492850057838,72.96782400599916,1130000
1148,2014-07-28,73.23576354980469,73.51262828031918,72.91424014032307,73.23576354980469,1290700
1149,2014-07-29,72.32477569580078,74.12887297981922,72.24439144690245,74.12887297981922,1485100
1150,2014-07-30,72.93212890625,73.15540874226382,72.46770303152378,72.78029343915114,1237100
1151,2014-07-31,71.6460189819336,72.98569770092574,71.49419036246448,72.54807122729663,1207000
1152,2014-08-01,70.79755401611328,72.19082456284136,70.69038407602858,71.31556477305118,1437100
1153,2014-08-04,71.13692474365234,71.29768642498092,70.33311633700946,70.8600532395018,1569400
1154,2014-08-05,70.07412719726562,71.17266674216202,69.83298802660747,70.8243508212345,1060900
1155,2014-08-06,69.89553833007812,70.2974394045188,69.66332533770989,69.91339772304732,852000
1156,2014-08-07,69.6186294555664,70.43137108784212,69.45786774885022,70.3152680606418,725600
1157,2014-08-08,70.15449523925781,70.19914709774162,69.39533869150905,69.681136478841,733600
1158,2014-08-11,70.28844451904297,70.77966256844401,70.07409792201136,70.3777618472653,644900
1159,2014-08-12,69.8419189453125,70.61000200496846,69.7347490018918,70.27061916087162,632700
1160,2014-08-13,70.52069854736328,70.74397837058085,70.05627951321289,70.12772387803332,1220400
1161,2014-08-14,70.8243637084961,70.97619235520249,70.66360196081887,70.66360196081887,1218500
1162,2014-08-15,70.95831298828125,71.79784716083138,70.78862498507516,71.25304394000098,1226700
1163,2014-08-18,71.40485382080078,71.62813354733731,71.19944028820281,71.36020196386737,1095500
1164,2014-08-19,70.88687896728516,71.49420034390926,70.86901276605425,71.40488296567334,657900
1165,2014-08-20,70.6457290649414,70.86900887033879,70.40458987325415,70.80649079738588,1698000
1166,2014-08-21,70.97615814208984,71.11905361894453,70.66356789838619,70.98509123875459,1085800
1167,2014-08-22,70.56376647949219,71.13752798379232,70.53687247769322,71.0837399801944,766800
1168,2014-08-25,71.52304077148438,71.94439846746519,70.88652417279482,71.12857708336988,1794500
1169,2014-08-26,71.98921203613281,72.18643700113184,71.65750337903006,71.65750337903006,1043200
1170,2014-08-27,72.24920654296875,72.57194831781428,71.9533656158422,72.24920654296875,1224300
1171,2014-08-28,72.50019836425781,72.80500609398469,71.63955632530703,71.93539711010814,781300
1172,2014-08-29,72.73332214355469,72.85883207886745,72.2581764113309,72.81401101041489,623200
1173,2014-09-02,73.46842956542969,73.57601240451739,72.76915821080003,72.77812515733471,1097400
1174,2014-09-03,73.96154022216797,74.50840791523541,73.64776535887822,73.89878524951003,1411700
1175,2014-09-04,75.18081665039062,75.30632664762078,74.06915374358849,74.2574187394337,1500900
1176,2014-09-05,75.79934692382812,75.87106198029976,75.04628069277592,75.18075753829702,1179200
1177,2014-09-08,76.382080078125,76.40898092312052,75.58419267102913,75.7993583923282,1772400
